,geoapi_id,request_id,lat,long,accuracy,number,district,public_place
236,Google,10056,-23.6846942,-47.02385959999999,,405,CAUCAIA DO ALTO,AVENIDA INOCENCIO PIRES DE OLIVEIRA
237,TomTom,10057,-23.68329,-47.02364,14.0621442795,91,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
238,Google,10057,-23.6852283,-47.0222451,,91,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
239,MapBox,10057,-23.68366675,-47.0231856527529,0.74,91,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
240,OpenRouteService,10057,-23.626201,-46.938771,0.6,91,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
241,TomTom,10058,-23.68365,-47.02319,14.226934433,384,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
242,OpenRouteService,10058,-23.626201,-46.938771,0.6,384,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
243,MapBox,10058,-23.683667,-47.023186,0.795556,384,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
244,Google,10058,-23.6833531,-47.02325820000001,,384,CAUCAIA DO ALTO,RUA JOSE LOPES NETO
245,Google,10059,-23.6750242,-47.0241585,,15,CAUCAIA DO ALTO,RUA JOSE DO PATROCINIO
246,TomTom,10059,-23.67529,-47.02522,14.0621442795,15,CAUCAIA DO ALTO,RUA JOSE DO PATROCINIO
247,OpenRouteService,10059,-23.626201,-46.938771,0.6,15,CAUCAIA DO ALTO,RUA JOSE DO PATROCINIO
248,MapBox,10059,-23.675196,-47.02468,0.795556,15,CAUCAIA DO ALTO,RUA JOSE DO PATROCINIO
249,MapBox,10060,-23.5478595,-48.3051817,0.671481,125,CAUCAIA DO ALTO,RUA MARIA DE JESUS DOS SANTOS
250,Google,10060,-23.6059252,-46.926502,,125,CAUCAIA DO ALTO,RUA MARIA DE JESUS DOS SANTOS
251,OpenRouteService,10060,-23.626201,-46.938771,0.6,125,CAUCAIA DO ALTO,RUA MARIA DE JESUS DOS SANTOS
252,TomTom,10060,-20.87323,-49.34195,14.7346849442,125,CAUCAIA DO ALTO,RUA MARIA DE JESUS DOS SANTOS
253,Google,10061,-23.6692979,-47.0220692,,159,COTIA,RUA URUPEMA
254,MapBox,10061,-23.669042,-47.02143,0.777037,159,COTIA,RUA URUPEMA
255,TomTom,10061,-23.66918,-47.02211,9.9009103775,159,COTIA,RUA URUPEMA
256,OpenRouteService,10061,-23.626201,-46.938771,0.6,159,COTIA,RUA URUPEMA
257,TomTom,10062,-23.66758,-47.02459,11.9449415207,1309,CAUCAIA DO ALTO,RUA KATOJI SOGABE
258,MapBox,10062,-23.6698952,-47.0200421,0.71444,1309,CAUCAIA DO ALTO,RUA KATOJI SOGABE
259,Google,10062,-23.6676904,-47.0231433,,1309,CAUCAIA DO ALTO,RUA KATOJI SOGABE
260,OpenRouteService,10062,-23.626201,-46.938771,0.6,1309,CAUCAIA DO ALTO,RUA KATOJI SOGABE
261,MapBox,10063,-23.760919,-47.028269,0.787619,310,CAUCAIA DO ALTO,ESTRADA DOS MENDES
262,OpenRouteService,10063,-23.626201,-46.938771,0.6,310,CAUCAIA DO ALTO,ESTRADA DOS MENDES
263,TomTom,10063,-23.76435,-47.02491,11.9449415207,310,CAUCAIA DO ALTO,ESTRADA DOS MENDES
264,Google,10063,-23.7622851,-47.023291,,310,CAUCAIA DO ALTO,ESTRADA DOS MENDES
265,Google,10064,-23.6926132,-47.0205121,,500,CAUCAIA DO ALTO,AVENIDA LUIZ FERREIRA GIL
266,OpenRouteService,10064,-23.626201,-46.938771,0.6,500,CAUCAIA DO ALTO,AVENIDA LUIZ FERREIRA GIL
267,MapBox,10064,-23.692683,-47.020647,0.795556,500,CAUCAIA DO ALTO,AVENIDA LUIZ FERREIRA GIL
268,TomTom,10064,-23.69146,-47.0212,12.9334878922,500,CAUCAIA DO ALTO,AVENIDA LUIZ FERREIRA GIL
269,Google,10065,-23.6818791,-47.0267038,,862,CAUCAIA DO ALTO,AVENIDA INOCENCIO PIRES DE OLIVEIRA
270,MapBox,10065,-23.681836,-47.02682,0.801728,862,CAUCAIA DO ALTO,AVENIDA INOCENCIO PIRES DE OLIVEIRA
271,TomTom,10065,-23.68483,-47.02364,14.7985601425,862,CAUCAIA DO ALTO,AVENIDA INOCENCIO PIRES DE OLIVEIRA
272,OpenRouteService,10065,-23.626201,-46.938771,0.6,862,CAUCAIA DO ALTO,AVENIDA INOCENCIO PIRES DE OLIVEIRA
273,TomTom,10066,-23.57206,-46.88136,8.3093128204,731,COTIA,ESTRADA DONA ESTACAO
274,Google,10066,-23.6831774,-47.0152678,,731,COTIA,ESTRADA DONA ESTACAO
275,OpenRouteService,10066,-23.626201,-46.938771,0.6,731,COTIA,ESTRADA DONA ESTACAO
276,MapBox,10066,-23.5821143,-46.8732905453523,0.545102,731,COTIA,ESTRADA DONA ESTACAO
277,MapBox,10067,-23.475803,-46.427912,0.628448,39,CAUCAIA DO ALTO,RUA ANTONIA XAVIER PIRES
278,TomTom,10067,-23.69684,-47.01666,10.8903331757,39,CAUCAIA DO ALTO,RUA ANTONIA XAVIER PIRES
279,Google,10067,-23.6059252,-46.926502,,39,CAUCAIA DO ALTO,RUA ANTONIA XAVIER PIRES
280,OpenRouteService,10067,-23.626201,-46.938771,0.6,39,CAUCAIA DO ALTO,RUA ANTONIA XAVIER PIRES
281,MapBox,10068,-23.661398,-47.047516,0.709048,450,CAUCAIA DO ALTO,ESTRADA AGUA ESPRAIADA
282,Google,10068,-23.6612482,-47.0474884,,450,CAUCAIA DO ALTO,ESTRADA AGUA ESPRAIADA
283,TomTom,10068,-23.67606,-47.03915,12.0849208832,450,CAUCAIA DO ALTO,ESTRADA AGUA ESPRAIADA
284,OpenRouteService,10068,-23.626201,-46.938771,0.6,450,CAUCAIA DO ALTO,ESTRADA AGUA ESPRAIADA
285,TomTom,10069,-23.6581,-47.0235,10.3456935883,5726,CAUCAIA DO ALTO,RUA PAULINO VAZ
286,OpenRouteService,10069,-23.626201,-46.938771,0.6,5726,CAUCAIA DO ALTO,RUA PAULINO VAZ
287,MapBox,10069,-23.656767,-47.022126,0.787619,5726,CAUCAIA DO ALTO,RUA PAULINO VAZ
288,Google,10069,-23.6664733,-47.035287,,5726,CAUCAIA DO ALTO,RUA PAULINO VAZ
289,Google,10070,-23.6131448,-47.0425479,,154,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
290,OpenRouteService,10070,-23.61332,-47.042737,0.8,154,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
291,MapBox,10070,-23.613336,-47.0427,0.806667,154,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
292,TomTom,10070,-23.61416,-47.04033,18.1902885437,154,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
293,TomTom,10071,-23.61363,-47.04337,18.1902885437,340,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
294,MapBox,10071,-23.61329,-47.04336,0.806667,340,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
295,OpenRouteService,10071,-23.613292,-47.04336,0.8,340,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
296,Google,10071,-23.6134687,-47.043441,,340,VARGEM GRANDE PAULISTA,AVENIDA FERNANDO DE NORONHA
297,Google,10072,-23.6184089,-47.03283949999999,,80,VARGEM GRANDE PAULISTA,RUA CANDIDA MARIA RODRIGUES DOS SANTOS
298,TomTom,10072,-23.62626,-47.01853,15.5001344681,80,VARGEM GRANDE PAULISTA,RUA CANDIDA MARIA RODRIGUES DOS SANTOS
299,OpenRouteService,10072,-23.618472,-47.032873,0.8,80,VARGEM GRANDE PAULISTA,RUA CANDIDA MARIA RODRIGUES DOS SANTOS
300,MapBox,10072,-23.618438,-47.032904,0.814074,80,VARGEM GRANDE PAULISTA,RUA CANDIDA MARIA RODRIGUES DOS SANTOS
301,MapBox,10073,-23.6151,-47.028209,0.726296,180,VARGEM GRANDE PAULISTA,LUIS MOURAO
302,OpenRouteService,10073,-23.621668,-47.018517,0.6,180,VARGEM GRANDE PAULISTA,LUIS MOURAO
303,TomTom,10073,-23.61527,-47.02842,12.9878883362,180,VARGEM GRANDE PAULISTA,LUIS MOURAO
304,Google,10073,-23.6124904,-47.0263411,,180,VARGEM GRANDE PAULISTA,LUIS MOURAO
305,Google,10074,-23.6119669,-47.02571,,100,VARGEM GRANDE PAULISTA,ESTRADA LUIZ MOURAO
306,OpenRouteService,10074,-23.611937,-47.026201,0.8,100,VARGEM GRANDE PAULISTA,ESTRADA LUIZ MOURAO
307,MapBox,10074,-23.611946,-47.026239,0.801728,100,VARGEM GRANDE PAULISTA,ESTRADA LUIZ MOURAO
308,TomTom,10074,-23.61205,-47.02596,16.2544689178,100,VARGEM GRANDE PAULISTA,ESTRADA LUIZ MOURAO
309,OpenRouteService,10075,-20.489613,-47.42802,1.0,133,VARGEM GRANDE PAULISTA,CABREUVA
310,Google,10075,-23.6074675,-47.0299388,,133,VARGEM GRANDE PAULISTA,CABREUVA
311,TomTom,10075,-23.60755,-47.0298,11.6287479401,133,VARGEM GRANDE PAULISTA,CABREUVA
312,MapBox,10075,-23.6078039,-47.0298572,0.683651,133,VARGEM GRANDE PAULISTA,CABREUVA
313,TomTom,10076,-23.60736,-47.02918,18.4034538269,83,VARGEM GRANDE PAULISTA,RUA MARIA ANDRADE DE OLIVEIRA
314,Google,10076,-23.6074157,-47.0292871,,83,VARGEM GRANDE PAULISTA,RUA MARIA ANDRADE DE OLIVEIRA
315,OpenRouteService,10076,-23.621668,-47.018517,0.6,83,VARGEM GRANDE PAULISTA,RUA MARIA ANDRADE DE OLIVEIRA
316,MapBox,10076,-19.753516,-47.982598,0.342088,83,VARGEM GRANDE PAULISTA,RUA MARIA ANDRADE DE OLIVEIRA
317,MapBox,10077,-23.60743,-47.028322,0.795556,234,VARGEM GRANDE PAULISTA,AVENIDA EMBUIA
318,Google,10077,-23.607959,-47.0262217,,234,VARGEM GRANDE PAULISTA,AVENIDA EMBUIA
319,OpenRouteService,10077,-23.607279,-47.028269,0.8,234,VARGEM GRANDE PAULISTA,AVENIDA EMBUIA
320,TomTom,10077,-23.60808,-47.02793,13.9074802399,234,VARGEM GRANDE PAULISTA,AVENIDA EMBUIA
321,OpenRouteService,10078,-23.612503,-47.027732,0.8,119,VARGEM GRANDE PAULISTA,RUA BENJAMIM VIEIRA DE OLIVEIRA
322,TomTom,10078,-23.61792,-47.03045,20.2670307159,119,VARGEM GRANDE PAULISTA,RUA BENJAMIM VIEIRA DE OLIVEIRA
323,MapBox,10078,-23.60660185,-47.0279688907793,0.770303,119,VARGEM GRANDE PAULISTA,RUA BENJAMIM VIEIRA DE OLIVEIRA
324,Google,10078,-23.6131754,-47.0282058,,119,VARGEM GRANDE PAULISTA,RUA BENJAMIM VIEIRA DE OLIVEIRA
325,OpenRouteService,10079,-23.602682,-47.023426,0.8,309,VARGEM GRANDE PAULISTA,RUA PROFESSOR VALDECIR CAMPESTRE
326,TomTom,10079,-23.60375,-47.02391,18.1833972931,309,VARGEM GRANDE PAULISTA,RUA PROFESSOR VALDECIR CAMPESTRE
327,MapBox,10079,-23.602635,-47.023406,0.806667,309,VARGEM GRANDE PAULISTA,RUA PROFESSOR VALDECIR CAMPESTRE
328,Google,10079,-23.6028103,-47.0236757,,309,VARGEM GRANDE PAULISTA,RUA PROFESSOR VALDECIR CAMPESTRE
329,OpenRouteService,10080,-23.603238,-47.021844,0.8,83,VARGEM GRANDE PAULISTA,RUA MARIO SCARVANCE
330,MapBox,10080,-23.6035736,-47.0220315,0.752346,83,VARGEM GRANDE PAULISTA,RUA MARIO SCARVANCE
331,TomTom,10080,-23.6048,-47.0225,16.0661945343,83,VARGEM GRANDE PAULISTA,RUA MARIO SCARVANCE
332,Google,10080,-23.602456,-47.0215554,,83,VARGEM GRANDE PAULISTA,RUA MARIO SCARVANCE
333,OpenRouteService,10081,-23.597971,-47.028327,0.8,40,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
334,MapBox,10081,-23.597971,-47.028326,0.795556,40,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
335,Google,10081,-23.5979826,-47.0283072,,40,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
336,TomTom,10081,-23.38893,-47.34037,11.9098806381,40,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
337,Google,10082,-23.5979305,-47.0288597,,90,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
338,MapBox,10082,-23.597715,-47.028629,0.795556,90,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
339,OpenRouteService,10082,-23.597758,-47.028569,0.8,90,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
340,TomTom,10082,-23.62155,-47.02985,11.7719278336,90,VARGEM GRANDE PAULISTA,ALAMEDA ANGELICA
341,Google,10083,-23.6006371,-47.0236962,,561,VARGEM GRANDE PAULISTA,RUA LA PAZ
342,MapBox,10083,-24.2131251,-46.8637668,0.81963,561,VARGEM GRANDE PAULISTA,RUA LA PAZ
343,OpenRouteService,10083,-23.600486,-47.023459,0.8,561,VARGEM GRANDE PAULISTA,RUA LA PAZ
344,TomTom,10083,-23.38925,-47.34085,10.1756772995,561,VARGEM GRANDE PAULISTA,RUA LA PAZ
345,Google,10084,-23.5973835,-47.018945,,1046,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
346,TomTom,10084,-23.5955,-47.01659,18.3964824677,1046,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
347,MapBox,10084,-23.595791,-47.016725,0.806667,1046,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
348,OpenRouteService,10084,-23.595432,-47.016257,0.8,1046,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
349,Google,10085,-23.5975248,-47.0193622,,1000,VARGEM GRANDE PAULISTA,RUA RENE CORREA
350,OpenRouteService,10085,-23.595994,-47.016684,0.8,1000,VARGEM GRANDE PAULISTA,RUA RENE CORREA
351,MapBox,10085,-23.595824,-47.016735,0.734444,1000,VARGEM GRANDE PAULISTA,RUA RENE CORREA
352,TomTom,10085,-23.59891,-47.02299,14.0408287048,1000,VARGEM GRANDE PAULISTA,RUA RENE CORREA
353,MapBox,10086,-23.595791,-47.016725,0.806667,1088,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
354,Google,10086,-23.5969853,-47.0186801,,1088,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
355,TomTom,10086,-23.59891,-47.02299,16.7374134064,1088,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
356,OpenRouteService,10086,-23.594857,-47.015571,0.8,1088,VARGEM GRANDE PAULISTA,RUA DOUTOR RENE CORREA
357,Google,10087,-23.6432978,-46.99041800000001,,5011,VARGEM GRANDE PAULISTA,AVENIDA IVO MARIO ISAAC PIRES
358,TomTom,10087,-23.60346,-47.02196,11.638094902,5011,VARGEM GRANDE PAULISTA,AVENIDA IVO MARIO ISAAC PIRES
359,MapBox,10087,-23.64971575,-46.9955124437126,0.669798,5011,VARGEM GRANDE PAULISTA,AVENIDA IVO MARIO ISAAC PIRES
360,OpenRouteService,10087,-23.621668,-47.018517,0.6,5011,VARGEM GRANDE PAULISTA,AVENIDA IVO MARIO ISAAC PIRES
361,OpenRouteService,10088,-23.648227,-47.003493,0.8,23,VARGEM GRANDE PAULISTA,RUA PONTA NEGRA
362,Google,10088,-23.6443552,-47.0018361,,23,VARGEM GRANDE PAULISTA,RUA PONTA NEGRA
363,MapBox,10088,-23.6499314,-47.0043129916179,0.752346,23,VARGEM GRANDE PAULISTA,RUA PONTA NEGRA
364,TomTom,10088,-23.64695,-47.00303,16.0661945343,23,VARGEM GRANDE PAULISTA,RUA PONTA NEGRA
365,MapBox,10089,-23.649691,-47.003524,0.795556,91,VARGEM GRANDE PAULISTA,RUA PERUIBE
366,TomTom,10089,-23.64977,-47.00319,13.9074802399,91,VARGEM GRANDE PAULISTA,RUA PERUIBE
367,Google,10089,-23.6496223,-47.003298,,91,VARGEM GRANDE PAULISTA,RUA PERUIBE
368,OpenRouteService,10089,-23.650258,-47.003375,0.8,91,VARGEM GRANDE PAULISTA,RUA PERUIBE
369,MapBox,10090,-23.6397292,-46.9951058,0.762222,2400,VARGEM GRANDE PAULISTA,RUA MINERACAO OURO BRANCO
370,TomTom,10090,-23.64007,-46.99223,15.9955806732,2400,VARGEM GRANDE PAULISTA,RUA MINERACAO OURO BRANCO
371,Google,10090,-23.6397466,-46.9937894,,2400,VARGEM GRANDE PAULISTA,RUA MINERACAO OURO BRANCO
372,OpenRouteService,10090,-23.63972,-46.995052,0.8,2400,VARGEM GRANDE PAULISTA,RUA MINERACAO OURO BRANCO
373,Google,10091,-23.640446,-46.9895539,,2880,VARGEM GRANDE PAULISTA,EST MINERACAO OURO BRANCO
374,OpenRouteService,10091,-23.621668,-47.018517,0.6,2880,VARGEM GRANDE PAULISTA,EST MINERACAO OURO BRANCO
375,TomTom,10091,-23.64254,-47.00281,16.7374134064,2880,VARGEM GRANDE PAULISTA,EST MINERACAO OURO BRANCO
376,MapBox,10091,-23.6397292,-46.9951058,0.663333,2880,VARGEM GRANDE PAULISTA,EST MINERACAO OURO BRANCO
377,MapBox,10092,-23.638968,-46.992525,0.810707,176,VARGEM GRANDE PAULISTA,RUA SAO PAULO DAS MISSOES
378,OpenRouteService,10092,-23.639028,-46.992481,0.8,176,VARGEM GRANDE PAULISTA,RUA SAO PAULO DAS MISSOES
379,Google,10092,-23.6389494,-46.9924676,,176,VARGEM GRANDE PAULISTA,RUA SAO PAULO DAS MISSOES
380,TomTom,10092,-23.63876,-46.99241,20.2602729797,176,VARGEM GRANDE PAULISTA,RUA SAO PAULO DAS MISSOES
381,TomTom,10093,-23.63356,-46.99281,12.3470363617,04,VARGEM GRANDE PAULISTA,RUA NATUREZA
382,MapBox,10093,-23.6342515,-46.9918158,0.74,04,VARGEM GRANDE PAULISTA,RUA NATUREZA
383,OpenRouteService,10093,-23.633179,-46.991961,0.8,04,VARGEM GRANDE PAULISTA,RUA NATUREZA
384,Google,10093,-23.632211,-46.99210720000001,,04,VARGEM GRANDE PAULISTA,RUA NATUREZA
385,MapBox,10094,-23.609925,-47.025807,0.801728,330,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
386,OpenRouteService,10094,-23.610056,-47.025925,0.8,330,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
387,Google,10094,-23.6098406,-47.0255941,,330,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
388,TomTom,10094,-23.64205,-47.0226,15.9955806732,330,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
389,OpenRouteService,10095,-23.622023,-47.021776,0.8,1915,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
390,Google,10095,-23.6219488,-47.02208820000001,,1915,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
391,MapBox,10095,-23.622025,-47.021774,0.801728,1915,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
392,TomTom,10095,-23.62154,-47.01775,15.9955806732,1915,VARGEM GRANDE PAULISTA,ESTRADA DO MATAO
393,MapBox,10096,-23.612002,-47.019661,0.810707,649,VARGEM GRANDE PAULISTA,RUA JOSE MANOEL DE OLIVEIRA
394,OpenRouteService,10096,-23.611587,-47.020501,0.8,649,VARGEM GRANDE PAULISTA,RUA JOSE MANOEL DE OLIVEIRA
395,Google,10096,-23.6083775,-47.0203979,,649,VARGEM GRANDE PAULISTA,RUA JOSE MANOEL DE OLIVEIRA
396,TomTom,10096,-23.60839,-47.02038,20.5045337677,649,VARGEM GRANDE PAULISTA,RUA JOSE MANOEL DE OLIVEIRA
397,MapBox,10097,-23.60865,-47.018366,0.795556,42,VARGEM GRANDE PAULISTA,RUA IRARA
398,Google,10097,-23.6088032,-47.01885739999999,,42,VARGEM GRANDE PAULISTA,RUA IRARA
399,TomTom,10097,-23.60906,-47.01803,14.0704584122,42,VARGEM GRANDE PAULISTA,RUA IRARA
400,OpenRouteService,10097,-23.608612,-47.018345,0.8,42,VARGEM GRANDE PAULISTA,RUA IRARA
401,Google,10098,-23.6126677,-47.0071998,,239,VARGEM GRANDE PAULISTA,RUA JOAO XXIII
402,MapBox,10098,-23.612644,-47.006774,0.801728,239,VARGEM GRANDE PAULISTA,RUA JOAO XXIII
403,TomTom,10098,-23.61256,-47.00698,14.0195264816,239,VARGEM GRANDE PAULISTA,RUA JOAO XXIII
404,OpenRouteService,10098,-23.61263,-47.006768,0.8,239,VARGEM GRANDE PAULISTA,RUA JOAO XXIII
405,TomTom,10099,-23.61413,-47.01635,20.0053005219,1300,VARGEM GRANDE PAULISTA,RUA JOSE MANUEL DE OLIVEIRA
406,MapBox,10099,-23.614468,-47.016741,0.810707,1300,VARGEM GRANDE PAULISTA,RUA JOSE MANUEL DE OLIVEIRA
407,Google,10099,-23.6145701,-47.01669450000001,,1300,VARGEM GRANDE PAULISTA,RUA JOSE MANUEL DE OLIVEIRA
408,OpenRouteService,10099,-23.616543,-47.01241,0.8,1300,VARGEM GRANDE PAULISTA,RUA JOSE MANUEL DE OLIVEIRA
409,OpenRouteService,10100,-23.621668,-47.018517,0.6,65,VARGEM GRANDE PAULISTA,RUA SANTA MARGARITA
410,TomTom,10100,-23.59653,-47.01606,14.5635375977,65,VARGEM GRANDE PAULISTA,RUA SANTA MARGARITA
411,MapBox,10100,-23.5926003,-47.0158141,0.557901,65,VARGEM GRANDE PAULISTA,RUA SANTA MARGARITA
412,Google,10100,-23.5960986,-47.0166718,,65,VARGEM GRANDE PAULISTA,RUA SANTA MARGARITA
413,MapBox,10101,-23.152431,-46.8680614,0.885062,127,VARGEM GRANDE PAULISTA,ALAMEDA DAS CEREJEIRAS
414,TomTom,10101,-23.62402,-47.01192,13.1345596313,127,VARGEM GRANDE PAULISTA,ALAMEDA DAS CEREJEIRAS
415,OpenRouteService,10101,-23.621573,-47.008663,0.8,127,VARGEM GRANDE PAULISTA,ALAMEDA DAS CEREJEIRAS
416,Google,10101,-23.6053279,-47.022617,,127,VARGEM GRANDE PAULISTA,ALAMEDA DAS CEREJEIRAS
417,TomTom,10102,-23.62249,-47.01205,11.4940519333,251,VARGEM GRANDE PAULISTA,CRISANTEMOS
418,Google,10102,-23.6221705,-47.0112348,,251,VARGEM GRANDE PAULISTA,CRISANTEMOS
419,MapBox,10102,-23.622261,-47.01121,0.734444,251,VARGEM GRANDE PAULISTA,CRISANTEMOS
420,OpenRouteService,10102,-23.622121,-47.011172,0.8,251,VARGEM GRANDE PAULISTA,CRISANTEMOS
421,Google,10103,-23.6215008,-47.0088138,,1285,VARGEM GRANDE PAULISTA,JOSE MANOEL DE ALMEIDA
422,TomTom,10103,-23.61701,-47.00612,16.6521148682,1285,VARGEM GRANDE PAULISTA,JOSE MANOEL DE ALMEIDA
423,MapBox,10103,-23.621501,-47.008872,0.806667,1285,VARGEM GRANDE PAULISTA,JOSE MANOEL DE ALMEIDA
424,OpenRouteService,10103,-23.621668,-47.018517,0.6,1285,VARGEM GRANDE PAULISTA,JOSE MANOEL DE ALMEIDA
425,Google,10104,-23.6065854,-47.0225543,,90,VARGEM GRANDE PAULISTA,JOSE MANOEL DE OLIVEIRA
426,MapBox,10104,-23.610824,-47.020173,0.806667,90,VARGEM GRANDE PAULISTA,JOSE MANOEL DE OLIVEIRA
427,OpenRouteService,10104,-23.621668,-47.018517,0.6,90,VARGEM GRANDE PAULISTA,JOSE MANOEL DE OLIVEIRA
428,TomTom,10104,-23.60596,-47.02258,18.1000518799,90,VARGEM GRANDE PAULISTA,JOSE MANOEL DE OLIVEIRA
429,OpenRouteService,10105,-23.607478,-47.015395,0.8,234,VARGEM GRANDE PAULISTA,RUA SANTANA
430,TomTom,10105,-23.60835,-47.01604,14.0704584122,234,VARGEM GRANDE PAULISTA,RUA SANTANA
431,Google,10105,-23.6082328,-47.0162577,,234,VARGEM GRANDE PAULISTA,RUA SANTANA
432,MapBox,10105,-23.6075565,-47.0154521,0.74,234,VARGEM GRANDE PAULISTA,RUA SANTANA
433,Google,10106,-23.6054729,-47.006877,,200,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
434,MapBox,10106,-23.605595,-47.006811,0.806667,200,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
435,OpenRouteService,10106,-23.605361,-47.006601,0.8,200,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
436,TomTom,10106,-23.60633,-47.00716,18.1833972931,200,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
437,TomTom,10107,-23.60633,-47.00716,18.1833972931,150,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
438,MapBox,10107,-23.605779,-47.006647,0.806667,150,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
439,Google,10107,-23.6060347,-47.0069173,,150,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
440,OpenRouteService,10107,-23.605799,-47.006688,0.8,150,VARGEM GRANDE PAULISTA,RUA JOAQUIM SOARES RODRIGUES
441,OpenRouteService,10108,-23.621668,-47.018517,0.6,505,VARGEM GRANDE PAULISTA,AVELINO SOARES RODRIGUES
442,TomTom,10108,-23.6037,-47.00863,14.4983215332,505,VARGEM GRANDE PAULISTA,AVELINO SOARES RODRIGUES
443,Google,10108,-23.6041081,-47.00864079999999,,505,VARGEM GRANDE PAULISTA,AVELINO SOARES RODRIGUES
444,MapBox,10108,-23.6001289,-47.0093183248863,0.752346,505,VARGEM GRANDE PAULISTA,AVELINO SOARES RODRIGUES
445,MapBox,10109,-23.600895,-47.015651,0.795556,1100,VARGEM GRANDE PAULISTA,RUA IFEMA
446,Google,10109,-23.5993117,-47.0112125,,1100,VARGEM GRANDE PAULISTA,RUA IFEMA
447,OpenRouteService,10109,-23.599833,-47.011214,0.8,1100,VARGEM GRANDE PAULISTA,RUA IFEMA
448,TomTom,10109,-23.59943,-47.01079,13.9074802399,1100,VARGEM GRANDE PAULISTA,RUA IFEMA
449,TomTom,10110,-23.59941,-47.01088,13.9074802399,1050,VARGEM GRANDE PAULISTA,RUA IFEMA
450,OpenRouteService,10110,-23.600487,-47.014932,0.8,1050,VARGEM GRANDE PAULISTA,RUA IFEMA
451,Google,10110,-23.5995403,-47.0113108,,1050,VARGEM GRANDE PAULISTA,RUA IFEMA
452,MapBox,10110,-23.602589,-47.017323,0.795556,1050,VARGEM GRANDE PAULISTA,RUA IFEMA
453,MapBox,10111,-23.6179182,-47.0042095,0.752346,130,VARGEM GRANDE PAULISTA,RUA DOS JORNALISTAS
454,OpenRouteService,10111,-23.616717,-47.004059,0.8,130,VARGEM GRANDE PAULISTA,RUA DOS JORNALISTAS
455,TomTom,10111,-23.61606,-47.00404,16.0661945343,130,VARGEM GRANDE PAULISTA,RUA DOS JORNALISTAS
456,Google,10111,-23.6167132,-47.0042188,,130,VARGEM GRANDE PAULISTA,RUA DOS JORNALISTAS
457,OpenRouteService,10112,-23.615513,-47.003268,0.8,720,VARGEM GRANDE PAULISTA,AVENIDA DOS INDUSTRIAIS
458,MapBox,10112,-23.6145896,-47.003169,0.752346,720,VARGEM GRANDE PAULISTA,AVENIDA DOS INDUSTRIAIS
459,Google,10112,-23.61996,-47.0029468,,720,VARGEM GRANDE PAULISTA,AVENIDA DOS INDUSTRIAIS
460,TomTom,10112,-23.62031,-47.00263,16.0661945343,720,VARGEM GRANDE PAULISTA,AVENIDA DOS INDUSTRIAIS
